"","X1","stimulus","context","response","longWord","shortWord","order","workerid","longFreqs","shortFreqs","freqDiff","longSyllables","shortSyllables","syllableDiff","lengthShort","lengthLong","lengthDiff","longAmbs","shortAmbs","ambDiff"
"1628",1628,"LongShort 31","neut","short","mayonnaise","mayo","shortfirst",42,7.906859e-07,1.730539e-07,6.17632e-07,3,2,1,4,10,6,1,1,0
"1629",1629,"LongShort 23","supp","short","advertisement","ad","shortfirst",42,5.560162e-06,2.365374e-05,-1.8093578e-05,4,1,3,2,13,11,1,2,-1
"1630",1630,"LongShort 21","neut","short","television","TV","shortfirst",42,3.935501e-05,2.830579e-05,1.104922e-05,4,2,2,2,10,8,3,2,1
"1631",1631,"LongShort 11","supp","short","chimpanzee","chimp","shortfirst",42,8.37735e-07,2.823839e-07,5.553511e-07,3,1,2,5,10,5,1,1,0
"1632",1632,"LongShort 30","neut","short","identification","ID","longfirst",42,2.959364e-05,1.134854e-05,1.82451e-05,6,2,4,2,14,12,5,3,2
"1633",1633,"LongShort 29","supp","short","Labrador","Lab","shortfirst",42,1.356475e-06,3.402761e-06,-2.046286e-06,3,1,2,3,8,5,1,1,0
"1634",1634,"LongShort 3","supp","short","examination","exam","longfirst",42,4.042473e-05,7.573707e-06,3.2851023e-05,5,2,3,4,11,7,5,1,4
"1635",1635,"LongShort 38","neut","short","emergency room","ER","shortfirst",42,1.423511e-06,5.256674e-06,-3.833163e-06,5,2,3,2,14,12,0,2,-2
"1636",1636,"LongShort 39","neut","short","United States","U.S.","shortfirst",42,0.0001824527,0.0001994894,-1.70367e-05,4,2,2,4,13,9,0,2,-2
"1637",1637,"LongShort 24","supp","long","air conditioning","A/C","longfirst",42,9.803362e-07,8.118417,-8.1184160196638,5,2,3,3,16,13,0,0,0
"1638",1638,"LongShort 28","neut","short","laboratory","lab","longfirst",42,1.962259e-05,7.893366e-06,1.1729224e-05,5,1,4,3,10,7,2,1,1
"1639",1639,"LongShort 12","supp","short","pornography","porn","longfirst",42,3.134869e-06,1.536788e-06,1.598081e-06,4,1,3,4,11,7,1,1,0
"1640",1640,"LongShort 4","neut","short","dormitory","dorm","shortfirst",42,1.470832e-06,1.270794e-06,2.00038e-07,4,1,3,4,9,5,2,1,1
"1641",1641,"LongShort 23","supp","long","advertisement","ad","shortfirst",43,5.560162e-06,2.365374e-05,-1.8093578e-05,4,1,3,2,13,11,1,2,-1
"1642",1642,"LongShort 12","neut","long","pornography","porn","longfirst",43,3.134869e-06,1.536788e-06,1.598081e-06,4,1,3,4,11,7,1,1,0
"1643",1643,"LongShort 1","supp","long","mathematics","math","shortfirst",43,1.549296e-05,7.794503e-06,7.698457e-06,4,1,3,4,11,7,1,1,0
"1644",1644,"LongShort 2","neut","long","bicycle","bike","shortfirst",43,4.300801e-06,5.626267e-06,-1.325466e-06,3,1,2,4,7,3,2,3,-1
"1645",1645,"LongShort 8","supp","short","refrigerator","fridge","longfirst",43,4.072069e-06,1.790544e-06,2.281525e-06,5,1,4,6,12,6,1,1,0
"1646",1646,"LongShort 33","neut","long","milkshake","shake","shortfirst",43,1.358045e-07,1.406508e-05,-1.39292755e-05,2,1,1,5,9,4,1,15,-14
"1647",1647,"LongShort 26","supp","long","United Kingdom","U.K.","longfirst",43,1.246354e-05,2.885971e-06,9.577569e-06,5,2,3,4,14,10,0,1,-1
"1648",1648,"LongShort 37","neut","short","quadrangle","quad","shortfirst",43,6.720658e-07,6.115861e-07,6.04797e-08,3,1,2,4,10,6,2,4,-2
"1649",1649,"LongShort 10","neut","long","rhinoceros","rhino","longfirst",43,7.435356e-07,3.811773e-07,3.623583e-07,4,2,2,5,10,5,1,1,0
"1650",1650,"LongShort 18","supp","long","undergraduate","undergrad","shortfirst",43,5.726067e-06,1.413678e-07,5.5846992e-06,5,3,2,9,13,4,1,1,0
"1651",1651,"LongShort 35","neut","short","hamburger","burger","shortfirst",43,9.038452e-07,7.287587e-07,1.750865e-07,3,2,1,6,9,3,2,2,0
"1652",1652,"LongShort 14","neut","long","saxophone","sax","shortfirst",43,5.750457e-07,2.952129e-07,2.798328e-07,3,1,2,3,9,6,1,2,-1
"1653",1653,"LongShort 34","supp","short","veterinarian","vet","shortfirst",43,1.091765e-06,1.764348e-06,-6.72583e-07,5,1,4,3,12,9,1,6,-5
"1654",1654,"LongShort 36","supp","short","quadriceps","quads","shortfirst",43,5.664211e-07,1.750432e-07,3.913779e-07,3,1,2,5,10,5,1,4,-3
"1655",1655,"LongShort 39","supp","long","United States","U.S.","longfirst",43,0.0001824527,0.0001994894,-1.70367e-05,4,2,2,4,13,9,0,2,-2
"1656",1656,"LongShort 32","neut","short","Coca-Cola","Coke","longfirst",43,1.371962e-06,3.273994e-06,-1.902032e-06,4,1,3,4,9,5,0,4,-4
"1657",1657,"LongShort 5","neut","short","memorandum","memo","shortfirst",43,4.190034e-06,3.181543e-06,1.008491e-06,4,2,2,4,10,6,1,1,0
"1658",1658,"LongShort 11","supp","long","chimpanzee","chimp","longfirst",43,8.37735e-07,2.823839e-07,5.553511e-07,3,1,2,5,10,5,1,1,0
"1659",1659,"LongShort 21","neut","short","television","TV","shortfirst",43,3.935501e-05,2.830579e-05,1.104922e-05,4,2,2,2,10,8,3,2,1
"1660",1660,"LongShort 19","neut","short","kilogram","kilo","shortfirst",43,9.124634e-07,4.576148e-07,4.548486e-07,3,2,1,4,8,4,1,1,0
"1661",1661,"LongShort 24","supp","short","air conditioning","A/C","longfirst",43,9.803362e-07,8.118417,-8.1184160196638,5,2,3,3,16,13,0,0,0
"1662",1662,"LongShort 15","supp","long","cockroach","roach","shortfirst",43,4.47114e-07,4.302494e-07,1.68646e-08,2,1,1,5,9,4,1,7,-6
"1663",1663,"LongShort 17","neut","long","referee","ref","longfirst",43,1.367426e-06,1.774963e-06,-4.07537e-07,3,1,2,3,7,4,5,1,4
"1664",1664,"LongShort 9","neut","short","hippopotamus","hippo","shortfirst",43,4.320485e-07,2.539075e-07,1.78141e-07,5,2,3,5,12,7,1,2,-1
"1665",1665,"LongShort 6","supp","short","photograph","photo","shortfirst",43,1.470013e-05,1.544812e-05,-7.4799e-07,3,2,1,5,10,5,3,1,2
"1666",1666,"LongShort 16","supp","short","telephone","phone","shortfirst",43,2.258073e-05,5.122335e-05,-2.864262e-05,3,1,2,5,9,4,3,4,-1
"1667",1667,"LongShort 7","supp","long","fraternity","frat","shortfirst",43,2.587675e-06,2.425691e-07,2.3451059e-06,4,1,3,4,10,6,2,1,1
"1668",1668,"LongShort 27","supp","long","microphone","mic","shortfirst",43,3.295621e-06,6.470023e-07,2.6486187e-06,3,1,2,3,10,7,1,0,1
"1669",1669,"LongShort 4","neut","short","dormitory","dorm","shortfirst",43,1.470832e-06,1.270794e-06,2.00038e-07,4,1,3,4,9,5,2,1,1
"1670",1670,"LongShort 40","neut","long","United Nations","U.N.","shortfirst",43,1.669196e-05,2.116058e-06,1.4575902e-05,5,2,3,4,14,10,0,0,0
"1671",1671,"LongShort 38","supp","long","emergency room","ER","shortfirst",43,1.423511e-06,5.256674e-06,-3.833163e-06,5,2,3,2,14,12,0,2,-2
"1672",1672,"LongShort 22","supp","long","carbohydrates","carbs","longfirst",43,2.852517e-06,4.69424e-07,2.383093e-06,4,1,3,5,13,8,1,0,1
"1673",1673,"LongShort 25","neut","short","gasoline","gas","shortfirst",43,4.94043e-06,5.513792e-05,-5.019749e-05,3,1,2,3,8,5,1,8,-7
"1674",1674,"LongShort 13","neut","short","limousine","limo","longfirst",43,9.800227e-07,9.200223e-07,6.00003999999999e-08,3,2,1,4,9,5,1,1,0
"1675",1675,"LongShort 31","neut","long","mayonnaise","mayo","shortfirst",43,7.906859e-07,1.730539e-07,6.17632e-07,3,2,1,4,10,6,1,1,0
"1676",1676,"LongShort 29","neut","long","Labrador","Lab","longfirst",43,1.356475e-06,3.402761e-06,-2.046286e-06,3,1,2,3,8,5,1,1,0
"1677",1677,"LongShort 3","neut","short","examination","exam","longfirst",43,4.042473e-05,7.573707e-06,3.2851023e-05,5,2,3,4,11,7,5,1,4
"1678",1678,"LongShort 28","neut","long","laboratory","lab","longfirst",43,1.962259e-05,7.893366e-06,1.1729224e-05,5,1,4,3,10,7,2,1,1
"1679",1679,"LongShort 20","neut","long","chemotherapy","chemo","shortfirst",43,5.419988e-06,5.024421e-07,4.9175459e-06,5,2,3,5,12,7,1,0,1
"1680",1680,"LongShort 30","supp","short","identification","ID","shortfirst",43,2.959364e-05,1.134854e-05,1.82451e-05,6,2,4,2,14,12,5,3,2
"1681",1681,"LongShort 8","neut","short","refrigerator","fridge","shortfirst",44,4.072069e-06,1.790544e-06,2.281525e-06,5,1,4,6,12,6,1,1,0
"1682",1682,"LongShort 19","neut","short","kilogram","kilo","longfirst",44,9.124634e-07,4.576148e-07,4.548486e-07,3,2,1,4,8,4,1,1,0
"1683",1683,"LongShort 9","neut","long","hippopotamus","hippo","longfirst",44,4.320485e-07,2.539075e-07,1.78141e-07,5,2,3,5,12,7,1,2,-1
"1684",1684,"LongShort 28","neut","short","laboratory","lab","longfirst",44,1.962259e-05,7.893366e-06,1.1729224e-05,5,1,4,3,10,7,2,1,1
"1685",1685,"LongShort 35","supp","long","hamburger","burger","longfirst",44,9.038452e-07,7.287587e-07,1.750865e-07,3,2,1,6,9,3,2,2,0
"1686",1686,"LongShort 22","neut","short","carbohydrates","carbs","longfirst",44,2.852517e-06,4.69424e-07,2.383093e-06,4,1,3,5,13,8,1,0,1
"1687",1687,"LongShort 31","neut","long","mayonnaise","mayo","longfirst",44,7.906859e-07,1.730539e-07,6.17632e-07,3,2,1,4,10,6,1,1,0
"1688",1688,"LongShort 1","supp","short","mathematics","math","longfirst",44,1.549296e-05,7.794503e-06,7.698457e-06,4,1,3,4,11,7,1,1,0
"1689",1689,"LongShort 26","neut","short","United Kingdom","U.K.","longfirst",44,1.246354e-05,2.885971e-06,9.577569e-06,5,2,3,4,14,10,0,1,-1
"1690",1690,"LongShort 16","supp","short","telephone","phone","longfirst",44,2.258073e-05,5.122335e-05,-2.864262e-05,3,1,2,5,9,4,3,4,-1
"1691",1691,"LongShort 38","supp","long","emergency room","ER","shortfirst",44,1.423511e-06,5.256674e-06,-3.833163e-06,5,2,3,2,14,12,0,2,-2
"1692",1692,"LongShort 4","supp","short","dormitory","dorm","longfirst",44,1.470832e-06,1.270794e-06,2.00038e-07,4,1,3,4,9,5,2,1,1
"1693",1693,"LongShort 18","supp","long","undergraduate","undergrad","shortfirst",44,5.726067e-06,1.413678e-07,5.5846992e-06,5,3,2,9,13,4,1,1,0
"1694",1694,"LongShort 21","neut","long","television","TV","shortfirst",44,3.935501e-05,2.830579e-05,1.104922e-05,4,2,2,2,10,8,3,2,1
"1695",1695,"LongShort 24","neut","long","air conditioning","A/C","longfirst",44,9.803362e-07,8.118417,-8.1184160196638,5,2,3,3,16,13,0,0,0
"1696",1696,"LongShort 13","supp","short","limousine","limo","longfirst",44,9.800227e-07,9.200223e-07,6.00003999999999e-08,3,2,1,4,9,5,1,1,0
"1697",1697,"LongShort 30","neut","short","identification","ID","longfirst",44,2.959364e-05,1.134854e-05,1.82451e-05,6,2,4,2,14,12,5,3,2
"1698",1698,"LongShort 39","neut","long","United States","U.S.","shortfirst",44,0.0001824527,0.0001994894,-1.70367e-05,4,2,2,4,13,9,0,2,-2
"1699",1699,"LongShort 37","supp","short","quadrangle","quad","shortfirst",44,6.720658e-07,6.115861e-07,6.04797e-08,3,1,2,4,10,6,2,4,-2
"1700",1700,"LongShort 7","supp","short","fraternity","frat","shortfirst",44,2.587675e-06,2.425691e-07,2.3451059e-06,4,1,3,4,10,6,2,1,1
"1701",1701,"LongShort 11","supp","short","chimpanzee","chimp","shortfirst",44,8.37735e-07,2.823839e-07,5.553511e-07,3,1,2,5,10,5,1,1,0
"1702",1702,"LongShort 20","neut","long","chemotherapy","chemo","longfirst",44,5.419988e-06,5.024421e-07,4.9175459e-06,5,2,3,5,12,7,1,0,1
"1703",1703,"LongShort 29","neut","long","Labrador","Lab","longfirst",44,1.356475e-06,3.402761e-06,-2.046286e-06,3,1,2,3,8,5,1,1,0
"1704",1704,"LongShort 25","neut","short","gasoline","gas","longfirst",44,4.94043e-06,5.513792e-05,-5.019749e-05,3,1,2,3,8,5,1,8,-7
"1705",1705,"LongShort 33","neut","long","milkshake","shake","longfirst",44,1.358045e-07,1.406508e-05,-1.39292755e-05,2,1,1,5,9,4,1,15,-14
"1706",1706,"LongShort 27","supp","short","microphone","mic","shortfirst",44,3.295621e-06,6.470023e-07,2.6486187e-06,3,1,2,3,10,7,1,0,1
"1707",1707,"LongShort 32","supp","short","Coca-Cola","Coke","shortfirst",44,1.371962e-06,3.273994e-06,-1.902032e-06,4,1,3,4,9,5,0,4,-4
"1708",1708,"LongShort 2","neut","short","bicycle","bike","longfirst",44,4.300801e-06,5.626267e-06,-1.325466e-06,3,1,2,4,7,3,2,3,-1
"1709",1709,"LongShort 40","supp","long","United Nations","U.N.","shortfirst",44,1.669196e-05,2.116058e-06,1.4575902e-05,5,2,3,4,14,10,0,0,0
"1710",1710,"LongShort 5","neut","short","memorandum","memo","shortfirst",44,4.190034e-06,3.181543e-06,1.008491e-06,4,2,2,4,10,6,1,1,0
"1711",1711,"LongShort 36","neut","short","quadriceps","quads","shortfirst",44,5.664211e-07,1.750432e-07,3.913779e-07,3,1,2,5,10,5,1,4,-3
"1712",1712,"LongShort 3","supp","short","examination","exam","longfirst",44,4.042473e-05,7.573707e-06,3.2851023e-05,5,2,3,4,11,7,5,1,4
"1713",1713,"LongShort 6","supp","long","photograph","photo","shortfirst",44,1.470013e-05,1.544812e-05,-7.4799e-07,3,2,1,5,10,5,3,1,2
"1714",1714,"LongShort 12","neut","long","pornography","porn","longfirst",44,3.134869e-06,1.536788e-06,1.598081e-06,4,1,3,4,11,7,1,1,0
"1715",1715,"LongShort 23","supp","long","advertisement","ad","shortfirst",44,5.560162e-06,2.365374e-05,-1.8093578e-05,4,1,3,2,13,11,1,2,-1
"1716",1716,"LongShort 14","supp","long","saxophone","sax","longfirst",44,5.750457e-07,2.952129e-07,2.798328e-07,3,1,2,3,9,6,1,2,-1
"1717",1717,"LongShort 10","supp","long","rhinoceros","rhino","longfirst",44,7.435356e-07,3.811773e-07,3.623583e-07,4,2,2,5,10,5,1,1,0
"1718",1718,"LongShort 15","supp","long","cockroach","roach","shortfirst",44,4.47114e-07,4.302494e-07,1.68646e-08,2,1,1,5,9,4,1,7,-6
"1719",1719,"LongShort 17","supp","long","referee","ref","shortfirst",44,1.367426e-06,1.774963e-06,-4.07537e-07,3,1,2,3,7,4,5,1,4
"1720",1720,"LongShort 34","supp","long","veterinarian","vet","shortfirst",44,1.091765e-06,1.764348e-06,-6.72583e-07,5,1,4,3,12,9,1,6,-5
"1721",1721,"LongShort 19","neut","short","kilogram","kilo","shortfirst",45,9.124634e-07,4.576148e-07,4.548486e-07,3,2,1,4,8,4,1,1,0
"1722",1722,"LongShort 27","supp","long","microphone","mic","shortfirst",45,3.295621e-06,6.470023e-07,2.6486187e-06,3,1,2,3,10,7,1,0,1
"1723",1723,"LongShort 29","neut","long","Labrador","Lab","shortfirst",45,1.356475e-06,3.402761e-06,-2.046286e-06,3,1,2,3,8,5,1,1,0
"1724",1724,"LongShort 6","supp","short","photograph","photo","longfirst",45,1.470013e-05,1.544812e-05,-7.4799e-07,3,2,1,5,10,5,3,1,2
"1725",1725,"LongShort 11","supp","long","chimpanzee","chimp","shortfirst",45,8.37735e-07,2.823839e-07,5.553511e-07,3,1,2,5,10,5,1,1,0
"1726",1726,"LongShort 38","supp","short","emergency room","ER","longfirst",45,1.423511e-06,5.256674e-06,-3.833163e-06,5,2,3,2,14,12,0,2,-2
"1727",1727,"LongShort 7","neut","long","fraternity","frat","shortfirst",45,2.587675e-06,2.425691e-07,2.3451059e-06,4,1,3,4,10,6,2,1,1
"1728",1728,"LongShort 2","neut","short","bicycle","bike","shortfirst",45,4.300801e-06,5.626267e-06,-1.325466e-06,3,1,2,4,7,3,2,3,-1
"1729",1729,"LongShort 8","neut","short","refrigerator","fridge","longfirst",45,4.072069e-06,1.790544e-06,2.281525e-06,5,1,4,6,12,6,1,1,0
"1730",1730,"LongShort 12","supp","short","pornography","porn","shortfirst",45,3.134869e-06,1.536788e-06,1.598081e-06,4,1,3,4,11,7,1,1,0
"1731",1731,"LongShort 36","supp","short","quadriceps","quads","longfirst",45,5.664211e-07,1.750432e-07,3.913779e-07,3,1,2,5,10,5,1,4,-3
"1732",1732,"LongShort 32","neut","short","Coca-Cola","Coke","longfirst",45,1.371962e-06,3.273994e-06,-1.902032e-06,4,1,3,4,9,5,0,4,-4
"1733",1733,"LongShort 17","neut","long","referee","ref","longfirst",45,1.367426e-06,1.774963e-06,-4.07537e-07,3,1,2,3,7,4,5,1,4
"1734",1734,"LongShort 25","neut","short","gasoline","gas","longfirst",45,4.94043e-06,5.513792e-05,-5.019749e-05,3,1,2,3,8,5,1,8,-7
"1735",1735,"LongShort 26","neut","short","United Kingdom","U.K.","longfirst",45,1.246354e-05,2.885971e-06,9.577569e-06,5,2,3,4,14,10,0,1,-1
"1736",1736,"LongShort 3","neut","short","examination","exam","longfirst",45,4.042473e-05,7.573707e-06,3.2851023e-05,5,2,3,4,11,7,5,1,4
"1737",1737,"LongShort 22","supp","short","carbohydrates","carbs","longfirst",45,2.852517e-06,4.69424e-07,2.383093e-06,4,1,3,5,13,8,1,0,1
"1738",1738,"LongShort 4","neut","short","dormitory","dorm","longfirst",45,1.470832e-06,1.270794e-06,2.00038e-07,4,1,3,4,9,5,2,1,1
"1739",1739,"LongShort 20","neut","short","chemotherapy","chemo","longfirst",45,5.419988e-06,5.024421e-07,4.9175459e-06,5,2,3,5,12,7,1,0,1
"1740",1740,"LongShort 28","supp","short","laboratory","lab","longfirst",45,1.962259e-05,7.893366e-06,1.1729224e-05,5,1,4,3,10,7,2,1,1
"1741",1741,"LongShort 14","neut","long","saxophone","sax","shortfirst",45,5.750457e-07,2.952129e-07,2.798328e-07,3,1,2,3,9,6,1,2,-1
"1742",1742,"LongShort 21","neut","short","television","TV","shortfirst",45,3.935501e-05,2.830579e-05,1.104922e-05,4,2,2,2,10,8,3,2,1
"1743",1743,"LongShort 9","supp","short","hippopotamus","hippo","shortfirst",45,4.320485e-07,2.539075e-07,1.78141e-07,5,2,3,5,12,7,1,2,-1
"1744",1744,"LongShort 34","neut","short","veterinarian","vet","shortfirst",45,1.091765e-06,1.764348e-06,-6.72583e-07,5,1,4,3,12,9,1,6,-5
"1745",1745,"LongShort 30","neut","short","identification","ID","shortfirst",45,2.959364e-05,1.134854e-05,1.82451e-05,6,2,4,2,14,12,5,3,2
"1746",1746,"LongShort 37","neut","long","quadrangle","quad","shortfirst",45,6.720658e-07,6.115861e-07,6.04797e-08,3,1,2,4,10,6,2,4,-2
"1747",1747,"LongShort 33","supp","short","milkshake","shake","shortfirst",45,1.358045e-07,1.406508e-05,-1.39292755e-05,2,1,1,5,9,4,1,15,-14
"1748",1748,"LongShort 40","neut","short","United Nations","U.N.","shortfirst",45,1.669196e-05,2.116058e-06,1.4575902e-05,5,2,3,4,14,10,0,0,0
"1749",1749,"LongShort 18","supp","long","undergraduate","undergrad","shortfirst",45,5.726067e-06,1.413678e-07,5.5846992e-06,5,3,2,9,13,4,1,1,0
"1750",1750,"LongShort 13","neut","short","limousine","limo","longfirst",45,9.800227e-07,9.200223e-07,6.00003999999999e-08,3,2,1,4,9,5,1,1,0
"1751",1751,"LongShort 16","supp","short","telephone","phone","shortfirst",45,2.258073e-05,5.122335e-05,-2.864262e-05,3,1,2,5,9,4,3,4,-1
"1752",1752,"LongShort 23","supp","short","advertisement","ad","longfirst",45,5.560162e-06,2.365374e-05,-1.8093578e-05,4,1,3,2,13,11,1,2,-1
"1753",1753,"LongShort 10","neut","short","rhinoceros","rhino","shortfirst",45,7.435356e-07,3.811773e-07,3.623583e-07,4,2,2,5,10,5,1,1,0
"1754",1754,"LongShort 31","neut","short","mayonnaise","mayo","shortfirst",45,7.906859e-07,1.730539e-07,6.17632e-07,3,2,1,4,10,6,1,1,0
"1755",1755,"LongShort 15","supp","long","cockroach","roach","shortfirst",45,4.47114e-07,4.302494e-07,1.68646e-08,2,1,1,5,9,4,1,7,-6
"1756",1756,"LongShort 39","neut","short","United States","U.S.","shortfirst",45,0.0001824527,0.0001994894,-1.70367e-05,4,2,2,4,13,9,0,2,-2
"1757",1757,"LongShort 5","neut","short","memorandum","memo","longfirst",45,4.190034e-06,3.181543e-06,1.008491e-06,4,2,2,4,10,6,1,1,0
"1758",1758,"LongShort 1","supp","short","mathematics","math","shortfirst",45,1.549296e-05,7.794503e-06,7.698457e-06,4,1,3,4,11,7,1,1,0
"1759",1759,"LongShort 24","supp","long","air conditioning","A/C","longfirst",45,9.803362e-07,8.118417,-8.1184160196638,5,2,3,3,16,13,0,0,0
"1760",1760,"LongShort 35","neut","short","hamburger","burger","shortfirst",45,9.038452e-07,7.287587e-07,1.750865e-07,3,2,1,6,9,3,2,2,0
"1761",1761,"LongShort 30","supp","short","identification","ID","shortfirst",46,2.959364e-05,1.134854e-05,1.82451e-05,6,2,4,2,14,12,5,3,2
"1762",1762,"LongShort 17","neut","long","referee","ref","shortfirst",46,1.367426e-06,1.774963e-06,-4.07537e-07,3,1,2,3,7,4,5,1,4
"1763",1763,"LongShort 34","supp","short","veterinarian","vet","shortfirst",46,1.091765e-06,1.764348e-06,-6.72583e-07,5,1,4,3,12,9,1,6,-5
"1764",1764,"LongShort 29","neut","long","Labrador","Lab","longfirst",46,1.356475e-06,3.402761e-06,-2.046286e-06,3,1,2,3,8,5,1,1,0
"1765",1765,"LongShort 24","supp","long","air conditioning","A/C","longfirst",46,9.803362e-07,8.118417,-8.1184160196638,5,2,3,3,16,13,0,0,0
"1766",1766,"LongShort 15","supp","long","cockroach","roach","longfirst",46,4.47114e-07,4.302494e-07,1.68646e-08,2,1,1,5,9,4,1,7,-6
"1767",1767,"LongShort 23","neut","short","advertisement","ad","shortfirst",46,5.560162e-06,2.365374e-05,-1.8093578e-05,4,1,3,2,13,11,1,2,-1
"1768",1768,"LongShort 39","neut","short","United States","U.S.","longfirst",46,0.0001824527,0.0001994894,-1.70367e-05,4,2,2,4,13,9,0,2,-2
"1769",1769,"LongShort 10","supp","short","rhinoceros","rhino","longfirst",46,7.435356e-07,3.811773e-07,3.623583e-07,4,2,2,5,10,5,1,1,0
"1770",1770,"LongShort 28","supp","long","laboratory","lab","longfirst",46,1.962259e-05,7.893366e-06,1.1729224e-05,5,1,4,3,10,7,2,1,1
"1771",1771,"LongShort 21","neut","short","television","TV","longfirst",46,3.935501e-05,2.830579e-05,1.104922e-05,4,2,2,2,10,8,3,2,1
"1772",1772,"LongShort 40","supp","short","United Nations","U.N.","longfirst",46,1.669196e-05,2.116058e-06,1.4575902e-05,5,2,3,4,14,10,0,0,0
"1773",1773,"LongShort 7","supp","short","fraternity","frat","longfirst",46,2.587675e-06,2.425691e-07,2.3451059e-06,4,1,3,4,10,6,2,1,1
"1774",1774,"LongShort 37","supp","short","quadrangle","quad","longfirst",46,6.720658e-07,6.115861e-07,6.04797e-08,3,1,2,4,10,6,2,4,-2
"1775",1775,"LongShort 2","neut","short","bicycle","bike","shortfirst",46,4.300801e-06,5.626267e-06,-1.325466e-06,3,1,2,4,7,3,2,3,-1
"1776",1776,"LongShort 36","supp","short","quadriceps","quads","longfirst",46,5.664211e-07,1.750432e-07,3.913779e-07,3,1,2,5,10,5,1,4,-3
"1777",1777,"LongShort 35","neut","short","hamburger","burger","shortfirst",46,9.038452e-07,7.287587e-07,1.750865e-07,3,2,1,6,9,3,2,2,0
"1778",1778,"LongShort 14","supp","long","saxophone","sax","longfirst",46,5.750457e-07,2.952129e-07,2.798328e-07,3,1,2,3,9,6,1,2,-1
"1779",1779,"LongShort 32","supp","long","Coca-Cola","Coke","shortfirst",46,1.371962e-06,3.273994e-06,-1.902032e-06,4,1,3,4,9,5,0,4,-4
"1780",1780,"LongShort 27","neut","long","microphone","mic","shortfirst",46,3.295621e-06,6.470023e-07,2.6486187e-06,3,1,2,3,10,7,1,0,1
"1781",1781,"LongShort 19","supp","short","kilogram","kilo","shortfirst",46,9.124634e-07,4.576148e-07,4.548486e-07,3,2,1,4,8,4,1,1,0
"1782",1782,"LongShort 13","neut","long","limousine","limo","longfirst",46,9.800227e-07,9.200223e-07,6.00003999999999e-08,3,2,1,4,9,5,1,1,0
"1783",1783,"LongShort 31","supp","short","mayonnaise","mayo","longfirst",46,7.906859e-07,1.730539e-07,6.17632e-07,3,2,1,4,10,6,1,1,0
